user_id,session_id,country,user_action,timestamp,readable_timestamp
8415,5cdb8075-a53c-4559-9182-76d49a504c97,Nigeria,visit plans,1759859580291,25-10-07 06:53:00 PM
6650,6e4503b9-b8e0-4ae5-bb71-d06cb0f29c3c,Egypt,visit home,1750873968291,25-06-25 06:52:48 PM
3346,b8186f08-e8cf-4e92-962a-418ade4ca9fa,Egypt,visit trainers,1759355685291,25-10-01 10:54:45 PM
6622,16366bf9-27e7-4817-b92b-d3231079d8ed,Egypt,visit contact,1759168374291,25-09-29 06:52:54 PM
3517,07765bd1-c321-4fbb-a2af-dd8e5ed1b6af,Nigeria,visit plans,1749145965291,25-06-05 06:52:45 PM
1494,a272f2b8-55b5-40c4-a381-b09d1fac0c7f,Ghana,visit home,1750528361291,25-06-21 06:52:41 PM
6499,e622dc53-b287-43c7-9877-fd68c423cbf5,USA,sent message,1757451309291,25-09-09 09:55:09 PM
2004,7e843abc-1c42-4473-88c3-38869fa9b9f5,UK,visit home,1756150598291,25-08-25 08:36:38 PM
2046,d7bee9e2-4812-482c-b930-5ee1b1dd5dcc,Egypt,visit home,1745955807291,25-04-29 08:43:27 PM
3758,2785cc15-f00b-473f-90f0-4c34555c2f8d,USA,visit contact,1757456303291,25-09-09 11:18:23 PM
6340,3a674272-5617-41d4-904f-07b3f11404eb,South Africa,visit home,1748977383291,25-06-03 08:03:03 PM
8590,512801f9-5d88-49b7-9dff-c6f775d0c353,UK,visit home,1751485103291,25-07-02 08:38:23 PM
4611,3bcbf758-7ef2-4920-8592-f1c8805ee024,Egypt,visit trainers,1746553974291,25-05-06 06:52:54 PM
4214,4e01fd8f-b63a-486c-9143-f22c17a75836,South Africa,visit contact,1757526753291,25-09-10 06:52:33 PM
7186,332dd6e8-01aa-46f6-80f9-13915d13a3c2,USA,visit plans,1754594400291,25-08-07 08:20:00 PM
5210,f49f1dc8-9b48-4ed2-9a95-a01039c198b9,UK,join_plan,1755114286291,25-08-13 08:44:46 PM
6905,eb424732-d128-4f7c-8fec-312f57c67dae,USA,visit plans,1756231708291,25-08-26 07:08:28 PM
3030,7cd56e13-1664-46c1-946a-7bf5573c6cfc,Egypt,visit plans,1753552356291,25-07-26 06:52:36 PM
4292,4034b292-28c9-47f3-b2fd-4c2ef39a932f,UK,visit home,1750535168291,25-06-21 08:46:08 PM
9996,2e0f0e5f-7918-4e5f-9985-d9aa3d048f92,Egypt,visit contact,1760736771291,25-10-17 10:32:51 PM
3055,c21c643a-94e2-4ccb-940d-4818a714fca3,UK,visit home,1758315102291,25-09-19 09:51:42 PM
2356,866daf29-1f7d-4d4c-a5f8-b1d8c15d6f19,UK,visit trainers,1749587317291,25-06-10 09:28:37 PM
2599,0e19a507-d31f-442a-bd33-e8c50948d4ba,South Africa,visit plans,1758233449291,25-09-18 11:10:49 PM
5131,db5297a4-be7b-4f7f-9582-77ea498a16b4,UK,visit trainers,1746813175291,25-05-09 06:52:55 PM
5952,2e4b956f-e899-42c2-bc14-92e8765b18c8,Nigeria,join_plan,1754934779291,25-08-11 06:52:59 PM
9846,8047c92d-5fc3-4b70-b642-d6aec997dd89,Egypt,visit plans,1748627525291,25-05-30 06:52:05 PM
9470,c9c9942b-c44d-45c2-bf4d-386251eb3a83,Ghana,visit plans,1745862771291,25-04-28 06:52:51 PM
2962,39a1fb48-58f9-4b69-be8c-21e09687585f,Nigeria,visit contact,1754070764291,25-08-01 06:52:44 PM
9540,627c2a1e-fab8-4554-a7f2-5ea1bd4fa8e5,Ghana,visit home,1754675540291,25-08-08 06:52:20 PM
3208,22c68303-1f1e-44ab-bed3-341f54b8d065,UK,visit home,1757098625291,25-09-05 07:57:05 PM
3132,8f540072-80c1-450f-9e74-12b40dc57ab1,UK,visit plans,1748115778291,25-05-24 08:42:58 PM
2090,edc14741-8f77-4ccd-a85e-7ca0aaabe0bb,South Africa,visit plans,1752515537291,25-07-14 06:52:17 PM
7490,e5294ccb-998d-4581-8595-ae4341b6c3cc,USA,visit trainers,1756835544291,25-09-02 06:52:24 PM
6008,f2ab0636-e736-4deb-aa1a-9b83ad0b2996,South Africa,visit plans,1747859189291,25-05-21 09:26:29 PM
8879,c11a64ab-d4eb-40c4-b66b-4e3332e7a1a6,UK,visit trainers,1754853296291,25-08-10 08:14:56 PM
8701,7202aa6a-067b-4c4c-b17e-fece05d3a35b,USA,visit plans,1759600348291,25-10-04 06:52:28 PM
8584,92c18d29-ea68-4de6-ba83-1c98a6adb78c,Nigeria,visit contact,1758221711291,25-09-18 07:55:11 PM
2859,e4a66cc4-f80b-4849-bf33-3c50b78ef3e3,Egypt,visit home,1754243555291,25-08-03 06:52:35 PM
8428,892795db-c9fa-4145-bcde-22a09be52a45,USA,visit home,1750787541291,25-06-24 06:52:21 PM
4656,3b7d6d4f-a1f0-4fb1-9511-df4c00006c4f,Nigeria,visit home,1761073602291,25-10-21 08:06:42 PM
4595,2d3d9df9-42c1-46bd-9bec-a0ec55f73186,Ghana,visit plans,1746813175291,25-05-09 06:52:55 PM
7483,6243306f-a0bf-4882-a025-12b1d0c66185,Ghana,visit contact,1757534065291,25-09-10 08:54:25 PM
3605,4bc19ff6-495e-40f3-9c3a-3babee2b09fd,South Africa,visit contact,1749242638291,25-06-06 09:43:58 PM
3997,89b00fd9-3449-473d-84c5-2d14a615adf2,Nigeria,visit plans,1757353957291,25-09-08 06:52:37 PM
4991,9cc065f8-c8ae-4f42-99f0-1663e8046e13,USA,visit home,1760049749291,25-10-09 11:42:29 PM
6585,af5c6110-230b-4552-b9ad-d5cd5e22bb68,South Africa,visit plans,1755549921291,25-08-18 09:45:21 PM
5776,6c537736-a373-49ad-bea8-9cc05ad57ca1,UK,visit home,1746728627291,25-05-08 07:23:47 PM
7318,2a6f4a0e-ca3c-4ee9-ae01-1ad10e75bc99,Egypt,visit home,1752601982291,25-07-15 06:53:02 PM
6828,fdf7aeb8-33e1-4cb8-85ba-63d6c77bcdf6,South Africa,visit home,1746305893291,25-05-03 09:58:13 PM
4019,2b3e5f63-5d4b-4af4-9fc6-3acb4d32ed5b,South Africa,visit contact,1754934744291,25-08-11 06:52:24 PM
3258,d8fa2ed6-87c4-4264-967d-4436cc01b1c1,Egypt,visit home,1757287255291,25-09-08 12:20:55 AM
6732,4fc6107f-800e-4563-af06-449f7558b1bc,Ghana,visit plans,1752601951291,25-07-15 06:52:31 PM
6559,9315792a-c6c6-44c3-937a-26aa62a23cb5,Egypt,join_plan,1745520287291,25-04-24 07:44:47 PM
5613,0852b58d-d8c7-4753-a55e-d50690a1d684,Egypt,visit home,1746476678291,25-05-05 09:24:38 PM
4554,23abad8b-f7a6-4573-a3fb-9489668cca39,UK,visit plans,1747504326291,25-05-17 06:52:06 PM
4210,11b16df1-dcb6-4894-a6ca-7b46bdb98303,USA,visit plans,1748889406291,25-06-02 07:36:46 PM
1437,ed6226db-6a9b-430f-b58c-ce68d28af36b,UK,visit trainers,1750787583291,25-06-24 06:53:03 PM
1476,965d58fc-5821-4018-b42e-51c854e98e14,Nigeria,visit plans,1751910782291,25-07-07 06:53:02 PM
9307,4509d251-fb9f-4296-a131-99db882bceb6,USA,visit plans,1749413575291,25-06-08 09:12:55 PM
3180,dea1e7ca-e43e-425d-bdf7-628a339c8462,South Africa,visit plans,1752522411291,25-07-14 08:46:51 PM
1768,c257609e-bb7d-42d3-a673-174c736b95fc,Ghana,visit trainers,1747426054291,25-05-16 09:07:34 PM
8690,442e8215-44c5-42a5-963d-e573e80c9a41,South Africa,visit trainers,1752774752291,25-07-17 06:52:32 PM
7124,a11f420a-b059-4be7-a159-380ca5405e75,USA,visit trainers,1751133127291,25-06-28 06:52:07 PM
3473,633aac97-a3ed-4846-916a-3ca1ac70a3fb,South Africa,visit home,1759254753291,25-09-30 06:52:33 PM
6320,6d7e6750-5980-4b19-95ac-dee10600e4d6,South Africa,visit plans,1745522341291,25-04-24 08:19:01 PM
7674,ea0ae92d-f547-405c-9c96-e1e96ecc8ba1,UK,visit plans,1757270959291,25-09-07 07:49:19 PM
8815,0ee6c1ad-8c19-4d1d-bb8e-4fd89be609cb,Nigeria,visit trainers,1748281944291,25-05-26 06:52:24 PM
3276,5cb92bbe-34cc-4ce9-9444-54dd47f6b388,UK,visit home,1759953719291,25-10-08 09:01:59 PM
8910,9ca67a95-523d-4525-b701-64ed23e20f9a,Egypt,sent message,1759781278291,25-10-06 09:07:58 PM
8675,6469219d-abc2-410e-94fc-d8c74da3188e,USA,visit plans,1760205178291,25-10-11 06:52:58 PM
1017,60f309a0-2ae6-4129-9761-5ca16cc28801,USA,visit home,1749059554291,25-06-04 06:52:34 PM
6368,bfe57b92-c3af-42a0-83f1-3266a35c2b5c,Ghana,visit plans,1757613148291,25-09-11 06:52:28 PM
9659,e2b241d7-f59e-448b-a6c2-c25ea444eb7e,Ghana,visit plans,1750355577291,25-06-19 06:52:57 PM
6187,313430ea-619b-4e5c-8eb8-4ec7e0b78739,Nigeria,visit home,1759600373291,25-10-04 06:52:53 PM
4092,0e59e8a3-4a40-4edb-aaac-4c6c64475be4,South Africa,visit contact,1748290592291,25-05-26 09:16:32 PM
4201,44f27336-4837-4680-b0a1-5a6ee637f3c5,UK,join_plan,1750528374291,25-06-21 06:52:54 PM
4709,238cc69f-c59d-4b11-a57b-a538e307b20a,Nigeria,visit home,1750441965291,25-06-20 06:52:45 PM
8061,cac320c4-8cce-48df-bd53-ad710328d746,UK,visit contact,1753389826291,25-07-24 09:43:46 PM
1745,4fdd2ce3-e835-48a2-9e0f-c1171f371abd,UK,visit plans,1760897577291,25-10-19 07:12:57 PM
8950,934dd809-d728-4abf-a864-8c7fb55bbe05,Nigeria,join_plan,1752086776291,25-07-09 07:46:16 PM
7323,67c2cf68-23d7-405a-962b-258905670b96,Ghana,visit trainers,1747596995291,25-05-18 08:36:35 PM
4827,725cb987-155a-40a7-a5ff-b932aefe804f,Egypt,visit home,1751392380291,25-07-01 06:53:00 PM
3605,4bc19ff6-495e-40f3-9c3a-3babee2b09fd,South Africa,visit home,1749248888291,25-06-06 11:28:08 PM
9383,b741497d-490e-4ec6-86d4-80c96e4b72d4,USA,visit home,1752256377291,25-07-11 06:52:57 PM
5654,e245124d-08c7-49f9-beb7-c8932bc8082e,Egypt,visit home,1752087877291,25-07-09 08:04:37 PM
8797,a9f83a7b-aa4d-47d4-a2dd-be4235bbc767,South Africa,visit home,1756148287291,25-08-25 07:58:07 PM
8130,33e7cd46-a2d3-4bee-8597-b738ac088f2d,Egypt,visit home,1759773179291,25-10-06 06:52:59 PM
2498,a321adfc-c575-43c2-81ce-2332fc8c8144,Nigeria,visit home,1748195900291,25-05-25 06:58:20 PM
6881,d3ff3056-cd2c-41f4-b965-754c004a2efd,UK,visit plans,1752862042291,25-07-18 07:07:22 PM
4394,629c97a1-9c88-41dc-855b-5354c4ef675b,UK,visit home,1750716882291,25-06-23 11:14:42 PM
3127,12fcaa8c-d71e-4f2a-80a3-9c1c7adaa30d,USA,visit home,1750528378291,25-06-21 06:52:58 PM
2651,61bab848-0f55-4deb-a5ba-fd50e6590149,UK,visit home,1749761324291,25-06-12 09:48:44 PM
1309,59371c77-7832-4d85-afe3-4bdce5e79c25,USA,visit contact,1755885181291,25-08-22 06:53:01 PM
2671,483a351d-4e22-4804-be6d-2193be551601,South Africa,visit home,1759952606291,25-10-08 08:43:26 PM
6794,04094f11-3db3-439b-9e85-a2d178fafddb,Nigeria,visit home,1747158736291,25-05-13 06:52:16 PM
4781,035a95fb-e5b0-4d18-92ed-ac2f86635d2b,UK,visit contact,1757526754291,25-09-10 06:52:34 PM
6762,ce48b3d5-e73d-4cda-a4ff-c614cebeef72,Nigeria,visit contact,1749778468291,25-06-13 02:34:28 AM
2287,fb52499a-5caa-4c27-94ce-584a2e3c6ccb,South Africa,visit contact,1761069179291,25-10-21 06:52:59 PM
8222,6385a24d-a64b-4c16-b379-f25ec6befaf0,Nigeria,visit home,1757535405291,25-09-10 09:16:45 PM
2660,bea52e62-8006-486c-8f32-624153363bc4,UK,visit plans,1754516524291,25-08-06 10:42:04 PM
6580,f5987110-77c1-4c44-976e-af80ce737a07,UK,visit contact,1756576373291,25-08-30 06:52:53 PM
5060,7597a176-85f4-43f4-a0b3-fb53e4ab82b5,UK,visit plans,1754770247291,25-08-09 09:10:47 PM
2212,0975189c-9ee2-48cf-9cc3-7c4681499e33,Egypt,visit contact,1755280371291,25-08-15 06:52:51 PM
4507,6a1f2cd4-f6dc-41b7-b3b8-ec7c50567adb,Egypt,visit home,1758049089291,25-09-16 07:58:09 PM
6919,f6454a38-d954-4142-b4c3-ade05a1752b7,South Africa,visit home,1759948497291,25-10-08 07:34:57 PM
3321,c10543eb-6f6a-46c0-adab-7b0494913ac6,UK,visit home,1752171287291,25-07-10 07:14:47 PM
5296,c23f1b75-dc6c-404f-88f8-8de6b42a825d,Egypt,visit home,1752702869291,25-07-16 10:54:29 PM
1267,d057f5ca-568d-416c-ad22-f61e3f5534cf,Nigeria,visit trainers,1749501227291,25-06-09 09:33:47 PM
6347,231ee971-983e-4f3d-875c-fe856491406a,USA,visit plans,1757454423291,25-09-09 10:47:03 PM
4715,c01c2470-031d-40e7-af0a-19538e75c692,UK,join_plan,1756068515291,25-08-24 09:48:35 PM
7402,65ab4701-89a6-44de-aef0-6e1ad61a7cdb,Egypt,join_plan,1759608748291,25-10-04 09:12:28 PM
9840,deabc83e-87fe-41de-bfe7-82128dbf148b,UK,visit home,1757015361291,25-09-04 08:49:21 PM
1958,88237ac2-dd26-4ba3-aea7-7e24310c7a3e,South Africa,sent message,1751399446291,25-07-01 08:50:46 PM
2009,6ddb833f-d058-4df4-a8ce-327e6bbd980e,Nigeria,visit home,1756846336291,25-09-02 09:52:16 PM
4869,abd25ca2-16d0-422c-bbfe-8de2369a7357,UK,visit trainers,1749757548291,25-06-12 08:45:48 PM
3974,fe80bb1c-e5d2-43d4-8c95-3b0e708f5bab,UK,visit home,1758649942291,25-09-23 06:52:22 PM
4021,0fc93f51-af33-474d-b4a3-1224a53017b8,South Africa,visit home,1756057925291,25-08-24 06:52:05 PM
5886,29d2157d-7f76-48c2-b5ac-fead84adceed,South Africa,visit contact,1753293127291,25-07-23 06:52:07 PM
9524,6eedc722-a0c3-4dab-9bf0-f30060180b9b,South Africa,visit plans,1745956410291,25-04-29 08:53:30 PM
7889,94b82ef4-87f4-47b1-896f-93577af924e1,Egypt,visit plans,1753379557291,25-07-24 06:52:37 PM
8960,a28d62ae-66b2-4e69-98c0-32d5870bd382,USA,visit contact,1749672770291,25-06-11 09:12:50 PM
1972,755a43d1-a266-49ce-a7fa-20b2bccf29f7,Egypt,visit trainers,1757455007291,25-09-09 10:56:47 PM
8046,1793edfc-7038-400c-af8b-c0c493d97886,Nigeria,visit plans,1746481733291,25-05-05 10:48:53 PM
9857,a836934d-5265-40f6-a968-c98b3ba4db29,Nigeria,visit contact,1749328354291,25-06-07 09:32:34 PM
6818,dbceb783-d806-4aec-8b36-19932d6ac9af,Ghana,visit trainers,1760999884291,25-10-20 11:38:04 PM
4074,ba748e8a-d01d-44a7-9a37-e2355b53b021,Ghana,visit plans,1751651535291,25-07-04 06:52:15 PM
9882,f095f7a8-08e0-46d3-876f-8459e5968564,Ghana,visit plans,1747851667291,25-05-21 07:21:07 PM
3941,2179ae24-5ca0-4fe7-807e-736ce1c4577c,Ghana,visit plans,1754505875291,25-08-06 07:44:35 PM
2726,f3699e9a-3605-4dc5-9098-d0066cc04eb5,USA,visit plans,1747165023291,25-05-13 08:37:03 PM
9644,410675e4-d14c-49e3-9e20-baaf5ed190e5,USA,visit home,1755549254291,25-08-18 09:34:14 PM
8621,d4fc7be9-52b6-43ee-baa6-cc0a22fd7a6b,South Africa,visit plans,1750528348291,25-06-21 06:52:28 PM
2962,7276582e-3311-478a-b603-c507e8048bc1,Nigeria,join_plan,1755026412291,25-08-12 08:20:12 PM
7009,17e3aca6-9223-404a-9de8-2305fce57ecc,USA,visit plans,1747159856291,25-05-13 07:10:56 PM
6087,ed858035-a326-47ff-8efd-e929fc523f98,Egypt,visit home,1753638754291,25-07-27 06:52:34 PM
2365,36f87632-52ec-4bcd-a3b7-3f11cff9aecc,Ghana,visit trainers,1760814682291,25-10-18 08:11:22 PM
2273,79329b39-f2ad-4e38-a9fd-999ef7b3fc78,UK,visit trainers,1752969154291,25-07-20 12:52:34 AM
9597,379328b9-525e-4b6c-9f7b-5dd3c8882a6c,USA,visit plans,1757184465291,25-09-06 07:47:45 PM
6715,77ab9977-a79e-42ec-a67a-51329e182d28,Ghana,visit contact,1748022726291,25-05-23 06:52:06 PM
9023,2dbdad64-ea69-475f-af76-0d6de1245f0b,South Africa,visit home,1747770842291,25-05-20 08:54:02 PM
9865,6c8e9faf-74c8-4721-94f4-548dce5d90d2,Nigeria,visit home,1752429173291,25-07-13 06:52:53 PM
9316,5dc41dbb-c6ec-4f56-ab0b-f9b10ab98d6d,Ghana,visit home,1760812818291,25-10-18 07:40:18 PM
5688,191528fc-de33-4f21-a34e-9cc014e65456,Egypt,visit plans,1748973166291,25-06-03 06:52:46 PM
7810,6680cf79-d521-458c-8d5e-3ab36cba7ceb,Nigeria,visit contact,1756923447291,25-09-03 07:17:27 PM
7100,e1d1ce84-a8ba-445f-b157-c16e50166a54,USA,visit contact,1748895675291,25-06-02 09:21:15 PM
2962,7276582e-3311-478a-b603-c507e8048bc1,Nigeria,visit plans,1755021144291,25-08-12 06:52:24 PM
4433,dd69af9b-32c0-46f3-a390-db23ca63592f,UK,visit home,1748627533291,25-05-30 06:52:13 PM
2039,bb3b0a97-e9b3-4df4-916e-8c84dd44bed4,Nigeria,visit plans,1752947574291,25-07-19 06:52:54 PM
1644,f2cb512f-2ce1-41fc-9598-5147cd0412d3,Nigeria,visit home,1760118780291,25-10-10 06:53:00 PM
4106,22b77c7d-685a-4233-bd42-40be3c352b85,UK,visit plans,1759254782291,25-09-30 06:53:02 PM
1064,74387039-542b-4eb4-b056-5927bed14a81,USA,visit trainers,1751394237291,25-07-01 07:23:57 PM
9907,8145f020-2782-454a-9b65-c21eb52a4377,South Africa,visit home,1760296463291,25-10-12 08:14:23 PM
6367,6e78749f-aec8-44ad-b1b4-74bd04726a7c,Egypt,sent message,1757963923291,25-09-15 08:18:43 PM
5234,7590305d-ac6d-4a1c-b44f-939552c6c968,USA,join_plan,1759517799291,25-10-03 07:56:39 PM
8392,30a6b452-d2c3-4989-965f-8a2475f144d4,Ghana,visit contact,1757785959291,25-09-13 06:52:39 PM
3134,c06ddc3a-bb23-4ae4-96f8-2794ff86b958,Nigeria,sent message,1746122486291,25-05-01 07:01:26 PM
7172,dfb5b30c-ec3c-4631-8be9-d7d072179c6b,UK,sent message,1760495303291,25-10-15 03:28:23 AM
9986,f9e96d84-7360-472e-b0fd-abe0de7896db,UK,visit contact,1757526724291,25-09-10 06:52:04 PM
3850,788e7f21-04a7-4cd0-919a-08d73f1429b2,USA,visit home,1747331573291,25-05-15 06:52:53 PM
2741,9bca4a28-fd1e-490a-a4b9-cc5cc5caa8a1,UK,visit plans,1745776331291,25-04-27 06:52:11 PM
3042,a93f54d0-7dfa-4311-a8ec-70162bb0f22a,South Africa,visit trainers,1748281928291,25-05-26 06:52:08 PM
9739,288287d9-1d37-45ce-96c9-30f5aa2e6243,South Africa,visit plans,1759950997291,25-10-08 08:16:37 PM
2368,cfa7240b-c5d8-47ac-b576-0aa06965cf68,South Africa,visit home,1747867961291,25-05-21 11:52:41 PM
4411,1993fb7d-462c-4356-a4ec-d39a83ce2a71,USA,visit contact,1759343326291,25-10-01 07:28:46 PM
5806,24bc536b-345d-4a08-aef8-9c991b854923,USA,visit home,1756240029291,25-08-26 09:27:09 PM
2032,5aacf4db-54a1-4e70-83ec-1f5a21a7f63e,Egypt,visit home,1746381133291,25-05-04 06:52:13 PM
3036,824aa621-3da3-4ff7-9b66-a4aaa5eb81f7,UK,visit contact,1748117431291,25-05-24 09:10:31 PM
2418,a73ffc10-d39c-4a81-a1b4-8dbe7e0645ed,UK,visit trainers,1758484041291,25-09-21 08:47:21 PM
8715,df30c412-7f6b-430e-b003-7926fdf788a2,Egypt,sent message,1756662754291,25-08-31 06:52:34 PM
9273,2a8e402a-fc01-46ca-b77a-9d31194470be,South Africa,visit trainers,1757731227291,25-09-13 03:40:27 AM
2530,5bce6981-4a2a-4db6-889a-e5a0b56cf5c5,Egypt,visit plans,1760896351291,25-10-19 06:52:31 PM
5735,9ef8822b-f746-4766-9f42-72dc18c35708,USA,visit home,1755625966291,25-08-19 06:52:46 PM
5681,6cb7f670-59da-4868-9728-d1022a70f2c6,Ghana,visit plans,1749843845291,25-06-13 08:44:05 PM
6559,10a7a73e-d98c-4482-88b6-496f3338f1bb,South Africa,visit home,1759081927291,25-09-28 06:52:07 PM
9917,bd1f10af-6f52-420a-a00b-94496dd4c2b1,South Africa,visit trainers,1760464351291,25-10-14 06:52:31 PM
1712,0061b2f8-377f-4aab-97ed-ad47ae9ce55d,UK,visit home,1759513960291,25-10-03 06:52:40 PM
6008,38120e24-0631-4486-98e8-03d4e29a715b,Nigeria,visit contact,1748886726291,25-06-02 06:52:06 PM
1264,18c90766-6d12-4036-9f31-8211637da48e,Egypt,visit trainers,1752180883291,25-07-10 09:54:43 PM
7719,d4b5cc01-d9e1-4556-ba95-99e877f29040,Ghana,visit plans,1760637913291,25-10-16 07:05:13 PM
1939,ba12c6c9-6a8b-4fdf-856b-29c4fa421be3,UK,visit home,1756413757291,25-08-28 09:42:37 PM
4404,4ad2e56d-0761-439b-8528-04d7ab7a619c,Ghana,visit plans,1758564853291,25-09-22 07:14:13 PM
8574,0a961a19-bb09-4c93-9292-18bcc40c411c,Nigeria,visit home,1749755487291,25-06-12 08:11:27 PM
7338,af6f90d3-eabf-488a-93fd-c7a22382373e,South Africa,visit plans,1756929180291,25-09-03 08:53:00 PM
3952,1619dbf7-391f-424b-8358-8adac6111866,UK,visit trainers,1748200937291,25-05-25 08:22:17 PM
7433,e1792b01-0d01-487f-abdd-44f046011989,Nigeria,visit home,1754960494291,25-08-12 02:01:34 AM
5674,16f24a48-a201-4e04-aa2f-8926a2a7146d,UK,visit plans,1753725173291,25-07-28 06:52:53 PM
8021,f0a253ea-06cc-4747-bd81-333a9e2eea9f,Ghana,visit plans,1759686732291,25-10-05 06:52:12 PM
5472,3eade6a4-107a-4e44-9af8-cb1981316035,USA,visit home,1748204200291,25-05-25 09:16:40 PM
4706,b6f74bac-30a5-4a81-bf89-40d81be97183,South Africa,visit trainers,1749677431291,25-06-11 10:30:31 PM
8404,2aad06d2-d965-4926-91a0-f5323c764dcf,South Africa,visit trainers,1756144343291,25-08-25 06:52:23 PM
2215,6f3965f4-6a53-468a-bd61-12ea9f9c75d4,South Africa,visit plans,1751930221291,25-07-08 12:17:01 AM
5448,db6a78e7-94df-4d8d-86f2-1b507fe526a6,UK,visit contact,1748225428291,25-05-26 03:10:28 AM
1393,82a9b880-83c5-4c0d-98e9-fc353e49406b,UK,visit home,1757367299291,25-09-08 10:34:59 PM
5551,a420cbb1-5091-4744-b686-db2366f8ec1e,USA,visit plans,1746467540291,25-05-05 06:52:20 PM
3407,c2df2d98-9f6c-43b5-9221-8153f2eaaf47,Nigeria,visit plans,1751997173291,25-07-08 06:52:53 PM
4802,336b8caa-aafa-4dc4-8fcd-919ce3a184e0,USA,visit home,1746294753291,25-05-03 06:52:33 PM
1083,f15393a4-889c-4f58-a450-6d624fde5574,South Africa,join_plan,1759264098291,25-09-30 09:28:18 PM
6816,6c05e433-1786-4d26-bac8-498ca7e2e62f,UK,visit home,1748300155291,25-05-26 11:55:55 PM
4429,95863d6d-4958-454b-b78e-112660bc1cfb,Ghana,visit plans,1757446508291,25-09-09 08:35:08 PM
2009,577a269c-959c-4d63-b209-bc8f42592222,Nigeria,visit trainers,1755380685291,25-08-16 10:44:45 PM
2239,0cdb44dd-0670-4266-ad87-b6dbd51bf06b,Ghana,visit contact,1748281925291,25-05-26 06:52:05 PM
1886,2802351f-ca5a-405a-b10a-3208579e5e7a,Egypt,visit home,1752524670291,25-07-14 09:24:30 PM
6059,d0fd1283-c06e-4d05-b97b-504d194ae9aa,Egypt,visit plans,1750189258291,25-06-17 08:40:58 PM
2597,67543652-8dc7-4c2e-a59a-6fdaad848cd9,Egypt,visit home,1760377973291,25-10-13 06:52:53 PM
1518,c9c13a90-b64b-495c-a508-9204f8e17185,Egypt,visit home,1756235676291,25-08-26 08:14:36 PM
4171,5e09c95b-d402-4356-a257-aea44bd14d6c,Ghana,visit plans,1747678232291,25-05-19 07:10:32 PM
8422,e15e3c07-f9a6-4155-a986-6c69117c5068,Nigeria,visit trainers,1754329924291,25-08-04 06:52:04 PM
6024,a5fdd397-e914-44af-a5f0-48b08434bbaa,Egypt,visit home,1748717221291,25-05-31 07:47:01 PM
5545,8a4ea40d-fa75-4e82-b23b-196364901bae,Egypt,visit home,1748196539291,25-05-25 07:08:59 PM
9197,74fc0a4a-0e0d-4b8c-acb1-254f2aa4a2aa,South Africa,visit plans,1756061629291,25-08-24 07:53:49 PM
1518,c9c13a90-b64b-495c-a508-9204f8e17185,Egypt,visit plans,1756230729291,25-08-26 06:52:09 PM
9500,40454868-dbe1-4ebf-a5aa-7d5dfaae3673,Ghana,visit home,1751586627291,25-07-04 12:50:27 AM
4145,f0d32142-2614-4b89-96e3-c3091d244a2b,Ghana,visit trainers,1746899571291,25-05-10 06:52:51 PM
3937,a0acbac4-85e7-4e38-8e1c-152113b7eba4,Nigeria,sent message,1749585498291,25-06-10 08:58:18 PM
2219,f3d94c49-bbbf-4f8a-82e4-92950c34e16f,Ghana,visit trainers,1758650777291,25-09-23 07:06:17 PM
5288,f6b1a27a-2aa9-40da-bdf8-c40ecec5b6ed,South Africa,visit home,1756491494291,25-08-29 07:18:14 PM
7399,b54223cc-825c-4365-a79e-022e90326779,USA,visit home,1758481682291,25-09-21 08:08:02 PM
1283,d2881e6c-b964-422e-aa2e-e77913e711fa,Egypt,visit home,1745610543291,25-04-25 08:49:03 PM
9517,cc16c4bf-b9c8-43cf-9924-1ddc6393be4b,Egypt,visit plans,1761069138291,25-10-21 06:52:18 PM
3162,fd854384-bff0-47f9-8a4c-5c4ba929f158,South Africa,visit trainers,1750277886291,25-06-18 09:18:06 PM
6084,74ce5459-baa2-4af8-b212-049d100eab87,Egypt,visit home,1747255859291,25-05-14 09:50:59 PM
4699,b8dfd273-1ab5-4571-9f37-911fb855d304,UK,visit home,1749405153291,25-06-08 06:52:33 PM
9505,21d13b76-e37b-4927-95eb-da0a95d7a6ac,Nigeria,visit plans,1752882484291,25-07-19 12:48:04 AM
5116,57bac386-eccc-4003-854d-752d8436bbc6,Nigeria,visit home,1747417925291,25-05-16 06:52:05 PM
7498,3344090a-b769-428b-b9dd-64998b8e7a47,Egypt,visit plans,1753121409291,25-07-21 07:10:09 PM
1167,9dc4f014-7112-4ba1-bab8-1f9eb814c871,UK,visit trainers,1748982621291,25-06-03 09:30:21 PM
5802,0031e603-593f-4b9f-ba08-1c26e3d4d62b,Ghana,visit home,1756749130291,25-09-01 06:52:10 PM
3578,df7a39ee-a182-457c-b9b0-8d3ac1fabe0a,Ghana,visit plans,1749750760291,25-06-12 06:52:40 PM
3708,dee91aef-1068-4088-a34e-38eb73b7e62e,Egypt,visit home,1760550754291,25-10-15 06:52:34 PM
5122,a84fd0db-c7ca-4b37-9e0c-ca0da17144a6,Ghana,visit trainers,1755193982291,25-08-14 06:53:02 PM
2599,829f5208-3d8f-4d7f-a16f-4ebfcdc3891d,South Africa,visit home,1754848356291,25-08-10 06:52:36 PM
1041,8e1f50d7-91f0-4c43-bf80-7e200df3770e,Egypt,join_plan,1759606453291,25-10-04 08:34:13 PM
